customer_sk,customer_id_nk,customer_key,first_name,last_name,marital_status,gender,create_date,birthdate,country,full_name,age
18147,12231.0,AW00012231,Isabelle,Patterson,Single,Female,2025-10-08,1960-09-15,Germany,Isabelle Patterson,53.0
18148,12232.0,AW00012232,Sean,Hernandez,Single,Male,2025-10-08,1960-10-11,Germany,Sean Hernandez,53.0
18149,12233.0,AW00012233,Jerry,Yuan,Married,Male,2025-10-08,1960-11-05,United Kingdom,Jerry Yuan,53.0
18150,12258.0,AW00012258,Jamie,Li,Married,Female,2025-10-08,1967-03-27,Germany,Jamie Li,47.0
18151,12260.0,AW00012260,Melinda,Romero,Married,Female,2025-10-08,1972-05-01,United Kingdom,Melinda Romero,42.0
18152,12213.0,AW00012213,Alejandro,Lal,Married,Male,2025-10-08,1974-01-29,Germany,Alejandro Lal,40.0
18153,12283.0,AW00012283,Todd,Zeng,Single,Male,2025-10-08,1980-08-06,United Kingdom,Todd Zeng,33.0
18154,12285.0,AW00012285,Bethany,Chande,Single,Female,2025-10-08,1975-05-28,France,Bethany Chande,39.0
18155,12286.0,AW00012286,Nathan,Jenkins,Single,Male,2025-10-08,1975-03-06,United Kingdom,Nathan Jenkins,39.0
18156,12287.0,AW00012287,Andre,Arun,Single,Male,2025-10-08,1957-06-30,United Kingdom,Andre Arun,57.0
18157,12288.0,AW00012288,Sara,Brooks,Married,Female,2025-10-08,1984-09-17,United Kingdom,Sara Brooks,29.0
18158,12289.0,AW00012289,Joseph,Taylor,Single,Male,2025-10-08,1984-09-16,United Kingdom,Joseph Taylor,29.0
18159,12290.0,AW00012290,Kaylee,Morris,Single,Female,2025-10-08,1973-10-23,France,Kaylee Morris,40.0
18160,12291.0,AW00012291,Johnathan,Suri,Single,Male,2025-10-08,1949-10-17,Germany,Johnathan Suri,64.0
18161,12292.0,AW00012292,Nicolas,Kumar,Married,Male,2025-10-08,1955-03-21,United Kingdom,Nicolas Kumar,59.0
18162,12293.0,AW00012293,Tammy,Garcia,Married,Female,2025-10-08,1949-11-14,United Kingdom,Tammy Garcia,64.0
18163,12294.0,AW00012294,Shane,Kovar,Married,Male,2025-10-08,1950-05-31,United Kingdom,Shane Kovar,64.0
18164,12295.0,AW00012295,Dwayne,Gomez,Single,Male,2025-10-08,1956-03-17,France,Dwayne Gomez,58.0
18165,12296.0,AW00012296,Francisco,Sara,Married,Male,2025-10-08,1961-08-11,France,Francisco Sara,52.0
18166,12297.0,AW00012297,Felicia,Blanco,Single,Female,2025-10-08,1950-07-08,Germany,Felicia Blanco,63.0
18167,12298.0,AW00012298,Crystal,Zeng,Single,Female,2025-10-08,1950-11-18,Germany,Crystal Zeng,63.0
18168,12299.0,AW00012299,Walter,Serrano,Married,Male,2025-10-08,1950-12-08,United Kingdom,Walter Serrano,63.0
18169,12300.0,AW00012300,Adriana,Gonzalez,Single,Female,2025-10-08,1952-01-15,France,Adriana Gonzalez,62.0
18170,12301.0,AW00012301,Nichole,Nara,Single,Female,2025-10-08,1952-06-03,France,Nichole Nara,62.0
18171,12302.0,AW00012302,Kevin,Coleman,Married,Male,2025-10-08,1951-08-30,Germany,Kevin Coleman,62.0
18172,12122.0,AW00012122,Destiny,Coleman,Married,Female,2025-10-08,1958-06-17,Canada,Destiny Coleman,56.0
18173,12284.0,AW00012284,Cristina,Beck,Married,Female,2025-10-08,1980-09-28,United Kingdom,Cristina Beck,33.0
18174,12282.0,AW00012282,Nicolas,Tang,Single,Male,2025-10-08,1981-01-03,United Kingdom,Nicolas Tang,33.0
18175,12261.0,AW00012261,Kaitlin,Sanchez,Married,Female,2025-10-08,1966-04-25,France,Kaitlin Sanchez,48.0
18176,12281.0,AW00012281,Janelle,Sanchez,Married,Female,2025-10-08,1981-04-19,United Kingdom,Janelle Sanchez,33.0
18177,12262.0,AW00012262,Morgan,Sanchez,Married,Female,2025-10-08,1965-11-19,United Kingdom,Morgan Sanchez,48.0
18178,12263.0,AW00012263,Emmanuel,Garcia,Single,Male,2025-10-08,1965-09-12,United Kingdom,Emmanuel Garcia,48.0
18179,12264.0,AW00012264,Bruce,Ashe,Single,Male,2025-10-08,1976-08-16,United Kingdom,Bruce Ashe,37.0
18180,12265.0,AW00012265,Alan,Guo,Single,Male,2025-10-08,1964-12-30,France,Alan Guo,49.0
18181,12266.0,AW00012266,Tiffany,Lin,Married,Female,2025-10-08,1970-03-13,Germany,Tiffany Lin,44.0
18182,12267.0,AW00012267,Clifford,Garcia,Single,Male,2025-10-08,1963-11-07,France,Clifford Garcia,50.0
18183,12268.0,AW00012268,Edwin,Shan,Married,Male,2025-10-08,1963-10-30,Germany,Edwin Shan,50.0
18184,12269.0,AW00012269,Warren,Zheng,Married,Male,2025-10-08,1971-06-10,France,Warren Zheng,43.0
18185,12270.0,AW00012270,Ebony,Ramos,Single,Female,2025-10-08,1966-03-09,Germany,Ebony Ramos,48.0
18186,12271.0,AW00012271,Tyrone,Hernandez,Married,Male,2025-10-08,1965-03-15,United Kingdom,Tyrone Hernandez,49.0
18187,12272.0,AW00012272,Justin,Alexander,Married,Male,2025-10-08,1965-06-08,United Kingdom,Justin Alexander,49.0
18188,12273.0,AW00012273,Nelson,Carlson,Married,Male,2025-10-08,1964-04-12,Germany,Nelson Carlson,50.0
18189,12274.0,AW00012274,Javier,Torres,Single,Male,2025-10-08,1976-03-25,France,Javier Torres,38.0
18190,12275.0,AW00012275,Adriana,Madan,Single,Female,2025-10-08,1981-06-07,Germany,Adriana Madan,33.0
18191,12276.0,AW00012276,Alisha,Shan,Married,Female,2025-10-08,1976-01-10,Germany,Alisha Shan,38.0
18192,12277.0,AW00012277,Beth,Ortega,Single,Female,2025-10-08,1974-10-20,United Kingdom,Beth Ortega,39.0
18193,12278.0,AW00012278,Meredith,Johnsen,Single,Female,2025-10-08,1974-07-06,Germany,Meredith Johnsen,39.0
18194,12279.0,AW00012279,Mathew,Suarez,Married,Male,2025-10-08,1975-12-19,France,Mathew Suarez,38.0
18195,12280.0,AW00012280,Theresa,Alvarez,Married,Female,2025-10-08,1981-06-04,France,Theresa Alvarez,33.0
18196,12214.0,AW00012214,Julie,Raje,Married,Female,2025-10-08,1968-03-19,United Kingdom,Julie Raje,46.0
18197,12257.0,AW00012257,Ross,Ruiz,Married,Male,2025-10-08,1966-10-04,Germany,Ross Ruiz,47.0
18198,12212.0,AW00012212,Shawna,Xie,Married,Female,2025-10-08,1974-11-16,France,Shawna Xie,39.0
18199,12155.0,AW00012155,Gabriella,Lopez,Single,Female,2025-10-08,1967-10-12,United States,Gabriella Lopez,46.0
18200,12145.0,AW00012145,Brandon,Butler,Married,,2025-10-08,1976-09-30,United States,Brandon Butler,37.0
18201,12147.0,AW00012147,Taylor,Patterson,Married,Female,2025-10-08,1970-06-27,Canada,Taylor Patterson,44.0
18202,12148.0,AW00012148,Gabrielle,Morris,Single,Female,2025-10-08,1970-06-05,United States,Gabrielle Morris,44.0
18203,12149.0,AW00012149,Bailey,Scott,Married,Female,2025-10-08,1975-06-21,United States,Bailey Scott,39.0
18204,12150.0,AW00012150,Logan,Wang,Married,Male,2025-10-08,1975-08-09,United States,Logan Wang,38.0
18205,12151.0,AW00012151,Steven,Kelly,Married,Male,2025-10-08,1969-11-09,United States,Steven Kelly,44.0
18206,12152.0,AW00012152,Adrian,Ramirez,Married,Male,2025-10-08,1975-03-23,United States,Adrian Ramirez,39.0
18207,12153.0,AW00012153,Kaitlyn,Bailey,Single,Female,2025-10-08,1962-03-15,United States,Kaitlyn Bailey,52.0
18208,12154.0,AW00012154,Hailey,Adams,Single,Female,2025-10-08,1967-07-21,Canada,Hailey Adams,46.0
18209,12156.0,AW00012156,Bonnie,Raji,Married,Female,2025-10-08,1939-07-12,United States,Bonnie Raji,74.0
18210,12167.0,AW00012167,Sebastian,Stewart,Single,Male,2025-10-08,1968-03-20,United States,Sebastian Stewart,46.0
18211,12157.0,AW00012157,William,White,Married,Male,2025-10-08,1940-03-21,United States,William White,74.0
18212,12158.0,AW00012158,Kyle,Phillips,Married,Male,2025-10-08,1979-10-18,Canada,Kyle Phillips,34.0
18213,12159.0,AW00012159,Kaitlyn,Scott,Married,Female,2025-10-08,1974-11-10,Canada,Kaitlyn Scott,39.0
18214,12160.0,AW00012160,Jaclyn,Zhang,Single,Female,2025-10-08,1969-05-23,United States,Jaclyn Zhang,45.0
18215,12161.0,AW00012161,Alexandria,Rogers,Married,Female,2025-10-08,1974-03-04,United States,Alexandria Rogers,40.0
18216,12162.0,AW00012162,Luke,Mitchell,Single,Male,2025-10-08,1974-12-16,United States,Luke Mitchell,39.0
18217,12163.0,AW00012163,Aaron,Wang,Single,Male,2025-10-08,1969-03-04,United States,Aaron Wang,45.0
18218,12164.0,AW00012164,Noah,Butler,Married,Male,2025-10-08,1974-04-09,United States,Noah Butler,40.0
18219,12165.0,AW00012165,Caleb,Flores,Married,Male,2025-10-08,1967-12-10,Canada,Caleb Flores,46.0
18220,12144.0,AW00012144,Kelly,Jenkins,Married,Female,2025-10-08,1971-05-10,United States,Kelly Jenkins,43.0
18221,12143.0,AW00012143,Logan,Turner,Married,Male,2025-10-08,1971-05-13,United States,Logan Turner,43.0
18222,12142.0,AW00012142,Gabriella,Torres,Single,Female,2025-10-08,1981-07-02,United States,Gabriella Torres,33.0
18223,12141.0,AW00012141,Kaitlyn,Lee,Single,Female,2025-10-08,1976-09-16,United States,Kaitlyn Lee,37.0
18224,12123.0,AW00012123,Wesley,Liang,Married,Male,2025-10-08,,United Kingdom,Wesley Liang,
18225,12211.0,AW00012211,Victor,Romero,Married,Male,2025-10-08,1985-02-23,France,Victor Romero,29.0
18226,12124.0,AW00012124,Brandi,Gill,Single,Female,2025-10-08,1962-08-08,France,Brandi Gill,51.0
18227,12125.0,AW00012125,Diana,Ortega,Married,Female,2025-10-08,1962-07-12,Germany,Diana Ortega,51.0
18228,12126.0,AW00012126,Tammy,Raman,Married,Female,2025-10-08,1963-05-18,United Kingdom,Tammy Raman,51.0
18229,12127.0,AW00012127,Grace,Davis,Married,Female,2025-10-08,1962-06-13,France,Grace Davis,52.0
18230,12128.0,AW00012128,Kristy,Munoz,Married,Female,2025-10-08,1967-12-13,Germany,Kristy Munoz,46.0
18231,12129.0,AW00012129,Wendy,Alvarez,Married,Female,2025-10-08,1962-03-21,Germany,Wendy Alvarez,52.0
18232,12130.0,AW00012130,Suzanne,Zhou,Single,Female,2025-10-08,1962-02-09,Germany,Suzanne Zhou,52.0
18233,12131.0,AW00012131,Randall,Dominguez,Married,Male,2025-10-08,1961-04-15,France,Randall Dominguez,53.0
18234,12132.0,AW00012132,Kaitlyn,Henderson,Married,Female,2025-10-08,1961-05-18,France,Kaitlyn Henderson,53.0
18235,12133.0,AW00012133,Colleen,Xie,Married,Female,2025-10-08,1961-06-24,United Kingdom,Colleen Xie,53.0
18236,12134.0,AW00012134,Hector,Alonso,Married,Male,2025-10-08,1966-09-19,United Kingdom,Hector Alonso,47.0
18237,12135.0,AW00012135,Fernando,Taylor,Married,Male,2025-10-08,1962-10-09,United States,Fernando Taylor,51.0
18238,12136.0,AW00012136,Blake,Turner,Married,Male,2025-10-08,1938-05-08,Canada,Blake Turner,76.0
18239,12137.0,AW00012137,Jack,Green,Married,Male,2025-10-08,1938-05-04,United States,Jack Green,76.0
18240,12138.0,AW00012138,Colin,Jai,Married,Male,2025-10-08,1939-05-26,United States,Colin Jai,75.0
18241,12139.0,AW00012139,Franklin,Yang,Married,Male,2025-10-08,1944-03-11,United States,Franklin Yang,70.0
18242,12140.0,AW00012140,Oscar,Russell,Single,Male,2025-10-08,1970-09-08,Canada,Oscar Russell,43.0
18243,12166.0,AW00012166,Jared,Rogers,Married,Male,2025-10-08,1984-03-06,Canada,Jared Rogers,30.0
18244,12146.0,AW00012146,Xavier,Thomas,Single,Male,2025-10-08,1971-01-11,United States,Xavier Thomas,43.0
18245,12168.0,AW00012168,Hunter,Jackson,Married,Male,2025-10-08,1966-08-09,United States,Hunter Jackson,47.0
18246,12189.0,AW00012189,Sophia,Wright,Married,Female,2025-10-08,1971-02-15,United States,Sophia Wright,43.0
18247,12191.0,AW00012191,Melissa,Washington,Married,Female,2025-10-08,1965-04-06,United States,Melissa Washington,49.0
18248,12192.0,AW00012192,Jocelyn,Hayes,Single,Female,2025-10-08,1960-05-25,United States,Jocelyn Hayes,54.0
18249,12193.0,AW00012193,Caleb,Simmons,Single,Male,2025-10-08,1959-08-04,Canada,Caleb Simmons,54.0
18250,12194.0,AW00012194,Destiny,Foster,Single,Female,2025-10-08,1959-01-14,United States,Destiny Foster,55.0
18251,12195.0,AW00012195,Erin,Morris,Single,Female,2025-10-08,1970-05-20,United States,Erin Morris,44.0
18252,12196.0,AW00012196,Alexis,Miller,Single,Female,2025-10-08,1959-03-07,Canada,Alexis Miller,55.0
18253,12197.0,AW00012197,Adam,Hernandez,Married,Male,2025-10-08,1958-07-15,United States,Adam Hernandez,55.0
18254,12199.0,AW00012199,Christina,Richardson,Single,Female,2025-10-08,1957-11-05,United States,Christina Richardson,56.0
18255,12200.0,AW00012200,Rafael,Sharma,Married,Male,2025-10-08,1943-01-20,United States,Rafael Sharma,71.0
18256,12201.0,AW00012201,Mindy,Yuan,Married,Female,2025-10-08,1944-02-03,United States,Mindy Yuan,70.0
18257,12202.0,AW00012202,Xavier,Ross,Married,Male,2025-10-08,1943-11-22,Canada,Xavier Ross,70.0
18258,12203.0,AW00012203,Zachary,Hughes,Married,Male,2025-10-08,1943-09-03,Canada,Zachary Hughes,70.0
18259,12204.0,AW00012204,Bradley,Jai,Married,Male,2025-10-08,1943-08-02,United States,Bradley Jai,70.0
18260,12205.0,AW00012205,Madison,Long,Single,Female,2025-10-08,1944-03-31,United States,Madison Long,70.0
18261,12206.0,AW00012206,Sierra,Parker,Married,Female,2025-10-08,1944-10-09,United States,Sierra Parker,69.0
18262,12207.0,AW00012207,Samuel,Hill,Single,Male,2025-10-08,1945-12-18,United States,Samuel Hill,68.0
18263,12208.0,AW00012208,Dominique,Sanchez,Married,Female,2025-10-08,1945-08-18,United States,Dominique Sanchez,68.0
18264,12209.0,AW00012209,Mindy,Jai,Married,Female,2025-10-08,1945-12-24,United States,Mindy Jai,68.0
18265,12210.0,AW00012210,Alan,He,Married,Male,2025-10-08,1984-03-24,United Kingdom,Alan He,30.0
18266,12190.0,AW00012190,Justin,Gonzales,Single,Male,2025-10-08,1966-06-16,United States,Justin Gonzales,48.0
18267,12198.0,AW00012198,Noah,Scott,Married,Male,2025-10-08,1958-08-14,United States,Noah Scott,55.0
18268,12188.0,AW00012188,Ashley,Thomas,Single,Female,2025-10-08,,United States,Ashley Thomas,
18269,12178.0,AW00012178,Ethan,Shan,Married,Male,2025-10-08,1959-11-08,United States,Ethan Shan,54.0
18270,12169.0,AW00012169,Abigail,Howard,Single,Female,2025-10-08,1972-11-12,United States,Abigail Howard,41.0
18271,12187.0,AW00012187,Ruben,Subram,Married,Male,2025-10-08,1966-01-19,United States,Ruben Subram,48.0
18272,12170.0,AW00012170,Sara,Reed,Married,Female,2025-10-08,1972-01-04,United States,Sara Reed,42.0
18273,12171.0,AW00012171,Alyssa,Cooper,Single,Female,2025-10-08,1972-01-31,United States,Alyssa Cooper,42.0
18274,12172.0,AW00012172,Eduardo,Alexander,Single,Male,2025-10-08,1972-03-01,United States,Eduardo Alexander,42.0
18275,12173.0,AW00012173,Dalton,Edwards,Married,Male,2025-10-08,1967-03-12,United States,Dalton Edwards,47.0
18276,12174.0,AW00012174,Charles,Phillips,Married,Male,2025-10-08,1966-11-04,United States,Charles Phillips,47.0
18277,12176.0,AW00012176,Cody,James,Single,Male,2025-10-08,1966-11-12,United States,Cody James,47.0
18278,12177.0,AW00012177,Kevin,Campbell,Single,Male,2025-10-08,1960-09-23,Canada,Kevin Campbell,53.0
18279,12175.0,AW00012175,Luke,Powell,Single,Male,2025-10-08,1966-09-09,United States,Luke Powell,47.0
18280,12179.0,AW00012179,Alexis,Jones,Single,Female,2025-10-08,1941-04-08,United States,Alexis Jones,73.0
18281,12183.0,AW00012183,Emily,Robinson,Married,Female,2025-10-08,1966-04-25,Canada,Emily Robinson,48.0
18282,12180.0,AW00012180,Holly,Mehta,Single,Female,2025-10-08,1942-03-17,United States,Holly Mehta,72.0
18283,12185.0,AW00012185,Kaitlyn,Patterson,Single,Female,2025-10-08,1966-01-24,United States,Kaitlyn Patterson,48.0
18284,12184.0,AW00012184,Isaiah,Perez,Married,Male,2025-10-08,1966-06-07,United States,Isaiah Perez,48.0
18285,12186.0,AW00012186,Bryant,Srini,Single,Male,2025-10-08,1971-05-09,United States,Bryant Srini,43.0
18286,12182.0,AW00012182,Erin,Torres,Married,Female,2025-10-08,1966-06-06,Canada,Erin Torres,48.0
18287,12181.0,AW00012181,Katelyn,Sanders,Married,Female,2025-10-08,1942-02-18,United States,Katelyn Sanders,72.0
18288,11072.0,AW00011072,Casey,Luo,Single,Female,2025-10-07,1960-08-05,Australia,Casey Luo,53.0
18289,11080.0,AW00011080,Damien,Chander,Married,Male,2025-10-07,1965-01-13,Australia,Damien Chander,49.0
18290,11079.0,AW00011079,Donald,Gonzalez,Single,Male,2025-10-07,1970-03-07,Australia,Donald Gonzalez,44.0
18291,11081.0,AW00011081,Savannah,Baker,Married,Female,2025-10-07,1972-01-21,United States,Savannah Baker,42.0
18292,11078.0,AW00011078,Gina,Martin,Single,Female,2025-10-07,1985-01-06,Canada,Gina Martin,29.0
18293,11077.0,AW00011077,Leah,Ye,Single,Female,2025-10-07,1963-03-19,Australia,Leah Ye,51.0
18294,11076.0,AW00011076,Blake,Anderson,Single,Male,2025-10-07,1963-01-10,Australia,Blake Anderson,51.0
18295,11075.0,AW00011075,Felicia,Jimenez,Single,Female,2025-10-07,1963-05-16,Australia,Felicia Jimenez,51.0
18296,11074.0,AW00011074,Levi,Arun,Single,Male,2025-10-07,1962-02-25,Australia,Levi Arun,52.0
18297,11073.0,AW00011073,Amy,Ye,Single,Female,2025-10-07,1962-02-11,Australia,Amy Ye,52.0
18298,11063.0,AW00011063,Angela,Murphy,Single,Female,2025-10-07,1980-10-04,United States,Angela Murphy,33.0
18299,11071.0,AW00011071,Linda,Serrano,Single,Female,2025-10-07,1960-12-23,Australia,Linda Serrano,53.0
18300,11070.0,AW00011070,Willie,Raji,Married,Male,2025-10-07,1960-10-02,Australia,Willie Raji,53.0
18301,11069.0,AW00011069,Carolyn,Navarro,Single,Female,2025-10-07,1966-09-17,Australia,Carolyn Navarro,47.0
18302,11068.0,AW00011068,Tiffany,Liang,Single,Female,2025-10-07,1966-09-19,Australia,Tiffany Liang,47.0
18303,11067.0,AW00011067,Caleb,Carter,Single,Male,2025-10-07,1982-03-25,United States,Caleb Carter,32.0
18304,11066.0,AW00011066,Grace,Butler,Married,Female,2025-10-07,1979-05-27,United States,Grace Butler,35.0
18305,11065.0,AW00011065,Jessica,Henderson,Married,Female,2025-10-07,1979-04-08,United States,Jessica Henderson,35.0
18306,11064.0,AW00011064,Chase,Reed,Married,Male,2025-10-07,1981-06-05,United States,Chase Reed,33.0
18307,11083.0,AW00011083,Alyssa,Cox,Married,Female,2025-10-07,1977-03-11,United States,Alyssa Cox,37.0
18308,11062.0,AW00011062,Noah,Powell,Married,Male,2025-10-07,1981-03-01,United States,Noah Powell,33.0
18309,11082.0,AW00011082,Angela,Butler,Single,Female,2025-10-07,1972-02-01,United States,Angela Butler,42.0
18310,11103.0,AW00011103,Cassie,Chande,Single,Female,2025-10-07,1981-04-12,Australia,Cassie Chande,33.0
18311,11084.0,AW00011084,Lucas,Phillips,Single,Male,2025-10-07,1963-03-12,United States,Lucas Phillips,51.0
18312,11085.0,AW00011085,Emily,Johnson,Single,Female,2025-10-07,1963-01-16,United States,Emily Johnson,51.0
18313,11060.0,AW00011060,Jon,Zhou,Married,Male,2025-10-07,1959-09-14,Australia,Jon Zhou,54.0
18314,11104.0,AW00011104,Edgar,Sara,Married,Male,2025-10-07,1975-03-08,Australia,Edgar Sara,39.0
18315,11102.0,AW00011102,Julia,Nelson,Single,Female,2025-10-07,1970-10-19,Australia,Julia Nelson,43.0
18316,11101.0,AW00011101,Abby,Sai,Single,Female,2025-10-07,1970-11-05,Australia,Abby Sai,43.0
18317,11100.0,AW00011100,Latasha,Navarro,Single,Female,2025-10-07,1966-03-15,Australia,Latasha Navarro,48.0
18318,11099.0,AW00011099,Adam,Ross,Married,Male,2025-10-07,1966-09-05,Australia,Adam Ross,47.0
18319,11098.0,AW00011098,Mallory,Rubio,Single,Female,2025-10-07,1966-10-29,Australia,Mallory Rubio,47.0
18320,11097.0,AW00011097,Edwin,Nara,Married,Male,2025-10-07,1972-10-23,Australia,Edwin Nara,41.0
18321,11096.0,AW00011096,Andrés,Anand,Married,Male,2025-10-07,1968-02-07,Australia,Andrés Anand,46.0
18322,11095.0,AW00011095,Chad,Kumar,Single,Male,2025-10-07,1968-02-29,Australia,Chad Kumar,46.0
18323,11094.0,AW00011094,Cedric,Ma,Single,Male,2025-10-07,1967-09-29,Australia,Cedric Ma,46.0
18324,11093.0,AW00011093,Aimee,He,Married,Female,2025-10-07,1978-09-06,Australia,Aimee He,35.0
18325,11092.0,AW00011092,Cheryl,Diaz,Married,Female,2025-10-07,1972-11-02,Australia,Cheryl Diaz,41.0
18326,11091.0,AW00011091,Dalton,Perez,Married,Male,2025-10-07,1962-10-02,Canada,Dalton Perez,51.0
18327,11090.0,AW00011090,Trevor,Bryant,Single,Male,2025-10-07,1968-12-13,United States,Trevor Bryant,45.0
18328,11089.0,AW00011089,Abigail,Price,Single,Female,2025-10-07,1962-08-05,United States,Abigail Price,51.0
18329,11088.0,AW00011088,Hunter,Davis,Married,Male,2025-10-07,1963-05-25,United States,Hunter Davis,51.0
18330,11087.0,AW00011087,Tamara,Liang,Married,Female,2025-10-07,1963-04-02,United States,Tamara Liang,51.0
18331,11086.0,AW00011086,Ryan,Brown,Married,Male,2025-10-07,1963-06-22,United States,Ryan Brown,51.0
18332,11061.0,AW00011061,Todd,Gao,Married,Male,2025-10-07,1976-02-20,Australia,Todd Gao,38.0
18333,11016.0,AW00011016,Wyatt,Hill,Married,Male,2025-10-07,1984-10-25,United States,Wyatt Hill,29.0
18334,11059.0,AW00011059,Ashlee,Andersen,Single,Female,2025-10-07,1959-09-29,Australia,Ashlee Andersen,54.0
18335,11036.0,AW00011036,Jennifer,Russell,Married,Female,2025-10-07,1984-06-16,United States,Jennifer Russell,30.0
18336,11034.0,AW00011034,Ebony,Gonzalez,Married,Female,2025-10-07,1952-12-16,Australia,Ebony Gonzalez,61.0
18337,11033.0,AW00011033,Jaime,Nath,Married,Male,2025-10-07,1958-09-19,Australia,Jaime Nath,55.0
18338,11032.0,AW00011032,Denise,Stone,Married,Female,2025-10-07,1952-12-08,Australia,Denise Stone,61.0
18339,11031.0,AW00011031,Theresa,Ramos,Married,Female,2025-10-07,1953-02-18,Australia,Theresa Ramos,61.0
18340,11030.0,AW00011030,Bethany,Yuan,Married,Female,2025-10-07,1958-02-18,Australia,Bethany Yuan,56.0
